,zipcodes,income,food,essentials,IEE
5834,22031,3722,1680,908,1132
5835,60007,3489,1445,1902,141
5836,44101,3536,723,1633,1179
5837,10024,4760,1702,1457,1600
5838,22031,6825,1615,3496,1712
5839,10024,9808,1745,2578,5483
5840,60007,9586,2645,6205,735
5841,94016,9698,3134,4989,1573
5842,22031,4651,1471,2175,1003
5843,60007,3095,1015,1391,687
5844,10024,3697,1236,1116,1343
5845,60007,2281,804,1013,463
5846,94016,3175,1531,138,1505
5847,22031,8540,4776,2617,1146
5848,10024,8656,238,6642,1774
5849,44101,4215,834,1905,1474
5850,10024,11790,7347,2393,2049
5851,10024,11993,3003,547,8441
5852,10024,6937,4572,1350,1014
5853,94016,1531,264,1182,84
5854,44101,12075,3553,4248,4273
5855,94016,6658,1756,1753,3148
5856,94016,5367,1673,1869,1824
5857,94016,7334,1562,3374,2397
5858,60007,11419,3051,3845,4522
5859,44101,1063,71,915,75
5860,60007,7078,2765,3861,451
5861,22031,2514,1111,233,1168
5862,10024,2000,857,624,517
5863,10024,10707,4208,6486,11
5864,60007,3452,726,2682,42
5865,44101,9687,559,3059,6067
5866,94016,7288,3741,1791,1754
5867,44101,7872,1464,5792,615
5868,94016,11149,1709,553,8885
5869,10024,7473,3986,2924,562
5870,94016,5075,1923,2850,301
5871,60007,11451,4865,4186,2399
5872,44101,3074,390,1785,897
5873,10024,1016,439,433,143
5874,44101,11996,3677,6105,2213
5875,60007,1802,261,1075,465
5876,60007,9568,1619,6175,1772
5877,10024,4030,1326,790,1912
5878,10024,6539,2026,2866,1645
5879,22031,6517,1736,1749,3030
5880,44101,3882,1742,1923,216
5881,60007,9903,7323,109,2469
5882,10024,4727,2089,1549,1088
5883,22031,5532,2590,2889,52
5884,60007,5939,1609,1450,2878
5885,94016,6216,714,3008,2493
5886,22031,7017,410,1265,5340
5887,10024,9473,1992,5703,1777
5888,44101,3299,1111,867,1319
5889,10024,9030,2613,4645,1770
5890,60007,6399,3278,1116,2004
5891,44101,2788,992,104,1691
5892,44101,11132,2701,664,7766
5893,10024,1698,390,1183,124
5894,94016,3854,2404,241,1207
5895,10024,7134,1860,3913,1359
5896,10024,4944,1085,2058,1799
5897,22031,1213,414,622,176
5898,10024,6820,1870,4043,906
5899,60007,2275,1637,294,343
5900,44101,5103,1709,1889,1504
5901,22031,5440,3422,117,1900
5902,60007,10413,3581,3906,2924
5903,94016,8016,2482,1067,4466
5904,22031,12362,1207,7113,4041
5905,10024,2428,1507,35,885
5906,44101,5391,106,2544,2740
5907,22031,6179,2608,2707,862
5908,10024,7294,2825,2116,2352
5909,60007,11452,5613,3419,2418
5910,60007,4602,1784,836,1980
5911,44101,4499,1968,1124,1405
5912,22031,4956,860,1600,2495
5913,94016,5099,223,309,4565
5914,10024,3063,1294,1439,329
5915,60007,9680,2043,4189,3446
5916,60007,8312,860,2946,4505
5917,22031,1540,760,463,316
5918,94016,8156,3233,3379,1543
5919,22031,2901,741,1244,915
5920,22031,3066,1206,606,1253
5921,94016,10087,4044,3072,2969
5922,10024,7508,4157,3079,271
5923,44101,7694,1572,3604,2516
5924,22031,9334,5400,956,2976
5925,44101,11608,828,7375,3403
5926,94016,2264,1433,568,261
5927,94016,7403,3203,193,4006
5928,10024,6845,3694,1792,1357
5929,44101,1891,247,867,776
5930,22031,11085,5962,219,4902
5931,60007,12136,5850,5402,883
5932,10024,7012,3479,726,2806
5933,22031,1428,709,281,436
5934,10024,6374,1423,1896,3054
5935,94016,7516,2648,2637,2230
5936,94016,12164,1574,4649,5940
5937,44101,8655,4284,4254,116
5938,10024,11081,4021,820,6238
5939,22031,10458,5765,139,4552
5940,22031,2554,894,181,1477
5941,94016,7433,6702,52,677
5942,22031,10430,3212,491,6725
5943,94016,2159,1089,453,616
5944,94016,1871,366,42,1461
5945,10024,11884,307,5879,5697
5946,22031,4816,943,537,3335
5947,44101,6153,250,1680,4221
5948,94016,5597,2108,922,2566
5949,94016,2185,840,890,454
5950,10024,5230,2074,1619,1536
5951,10024,4094,2169,678,1245
5952,10024,8292,4004,3832,455
5953,94016,3640,3178,59,401
5954,22031,11567,1399,4030,6136
5955,22031,1502,754,558,188
5956,22031,1298,453,582,262
5957,94016,6122,990,549,4581
5958,22031,9439,4223,1128,4087
5959,94016,10443,3674,5770,998
5960,60007,11372,3102,7119,1150
5961,94016,7652,4662,1791,1198
5962,44101,9146,2724,3953,2468
5963,10024,11312,6108,778,4425
5964,44101,3324,801,788,1733
5965,94016,4039,1595,1579,863
5966,44101,5163,781,4142,238
5967,94016,4789,1913,360,2515
5968,22031,4304,2452,1159,692
5969,44101,6772,1224,1779,3768
5970,10024,8094,6177,93,1822
5971,44101,4932,962,1288,2681
5972,10024,1689,816,712,159
5973,94016,1415,517,116,781
5974,94016,11153,2996,4073,4083
5975,22031,10940,3828,2378,4733
5976,10024,2171,325,900,945
5977,22031,3303,1551,519,1232
5978,10024,5351,1655,2907,788
5979,22031,6618,1998,237,4382
5980,22031,5320,2275,966,2078
5981,60007,2247,1265,604,377
5982,22031,12171,3466,5281,3422
5983,44101,11004,2092,4568,4342
5984,44101,1182,98,130,952
5985,22031,11420,6585,539,4294
5986,44101,7126,1147,4337,1640
5987,22031,9356,1666,1454,6234
5988,94016,3466,770,961,1733
5989,22031,1702,66,903,731
5990,10024,1191,834,131,224
5991,94016,11739,4252,3085,4401
5992,60007,7110,5830,139,1140
5993,60007,10509,4655,4452,1401
5994,44101,3141,1167,644,1329
5995,94016,5489,2093,567,2828
5996,94016,2519,1719,289,509
5997,10024,3745,1427,1420,897
5998,22031,3522,1103,1267,1151
5999,44101,12214,3045,7859,1308
6000,60007,7799,2691,3623,1484
6001,60007,1912,207,857,846
6002,10024,1095,149,167,777
6003,10024,6634,1794,1516,3323
6004,10024,10512,2939,4220,3351
6005,10024,10926,566,9711,648
6006,10024,9706,2624,5770,1310
6007,22031,6509,2664,2149,1694
6008,10024,1936,404,752,778
6009,44101,4107,1639,1060,1406
6010,22031,8826,3578,4254,993
6011,22031,11975,3498,4874,3602
6012,94016,5787,972,3802,1011
6013,44101,9238,263,635,8339
6014,60007,4227,1794,1847,584
6015,10024,2261,441,983,836
6016,94016,2453,1365,505,581
6017,44101,9737,2773,1654,5309
6018,60007,2874,233,1926,713
6019,44101,1485,375,857,251
6020,44101,1460,536,542,380
6021,94016,10744,4383,385,5975
6022,94016,8825,4819,1253,2752
6023,10024,12133,5925,2191,4015
6024,22031,5710,1642,3156,911
6025,94016,3951,1314,1271,1364
6026,44101,5730,581,3712,1436
6027,10024,7220,3510,3697,11
6028,10024,12342,4120,2692,5528
6029,94016,9796,4047,1862,3885
6030,10024,11477,6976,3718,781
6031,44101,10087,50,1128,8908
6032,44101,5536,2587,1445,1502
6033,60007,11870,1144,7331,3393
6034,22031,9548,3178,6363,6
6035,22031,3567,1127,1496,942
6036,94016,3986,1510,1492,983
6037,60007,6405,1285,2078,3041
6038,94016,10773,4306,1430,5036
6039,44101,3834,668,1445,1720
6040,44101,3210,1396,749,1064
6041,60007,9952,3379,4464,2108
6042,22031,4299,247,2019,2032
6043,94016,4109,2114,1708,286
6044,94016,2825,976,903,944
6045,22031,9875,3621,777,5476
6046,22031,1465,254,672,537
6047,22031,3237,838,554,1843
6048,22031,9613,1216,4292,4103
6049,60007,2861,540,476,1844
6050,94016,1120,97,427,595
6051,60007,2253,1083,374,794
6052,94016,8407,2022,5810,574
6053,94016,8941,2708,4748,1484
6054,22031,3013,1234,824,954
6055,10024,9247,1805,6271,1170
6056,94016,10816,2599,3455,4761
6057,44101,9508,2279,5964,1263
6058,10024,9509,314,4941,4253
6059,10024,11477,3282,2448,5745
6060,10024,1869,370,752,745
6061,60007,11247,6750,1297,3198
6062,44101,5296,1136,1790,2369
6063,44101,4719,1491,1131,2095
6064,60007,9515,379,2595,6540
6065,22031,4405,2002,1264,1137
6066,60007,3746,396,635,2713
6067,94016,11117,3334,684,7097
6068,94016,5014,620,3486,906
6069,10024,2086,1107,59,918
6070,94016,8983,2869,2991,3121
6071,60007,1026,599,215,211
6072,94016,11281,5810,2949,2520
6073,44101,8251,732,4714,2803
6074,22031,7623,858,2943,3821
6075,22031,9159,3124,1442,4592
6076,94016,2268,675,433,1159
6077,22031,12403,7011,2678,2712
6078,44101,4458,1818,1153,1486
6079,10024,2511,810,186,1514
6080,60007,7935,3200,1221,3513
6081,22031,7680,3428,3164,1087
6082,60007,4616,2568,1295,751
6083,60007,2109,1210,727,170
6084,60007,9103,3252,3164,2686
6085,22031,5422,1698,3002,720
6086,94016,9935,5066,4422,446
6087,10024,3977,1497,1803,676
6088,44101,1983,241,698,1043
6089,60007,10280,2475,5490,2314
6090,10024,8768,3689,2801,2277
6091,22031,9926,3871,873,5180
6092,44101,3359,621,1805,932
6093,10024,9160,504,3482,5173
6094,94016,8794,2894,4034,1864
6095,60007,9976,5536,629,3809
6096,60007,3479,1345,891,1241
6097,60007,1585,966,45,572
6098,22031,5897,2682,941,2273
6099,60007,10724,3591,2740,4391
6100,44101,7968,1257,3389,3320
6101,60007,2257,177,909,1170
6102,44101,3654,1934,411,1307
6103,94016,5112,1247,2708,1156
6104,94016,7325,1546,143,5635
6105,60007,6859,3184,1998,1675
6106,60007,11165,7075,1351,2738
6107,22031,3898,2400,329,1168
6108,94016,11819,2760,4019,5039
6109,60007,12224,3296,6283,2643
6110,94016,3936,894,2252,789
6111,44101,2871,896,943,1030
6112,44101,3591,2106,1089,395
6113,10024,1098,48,410,638
6114,22031,8331,2781,674,4874
6115,10024,8648,3547,2412,2687
6116,44101,5925,933,4968,23
6117,94016,1611,240,192,1177
6118,94016,2610,1137,842,630
6119,94016,9377,4843,2141,2391
6120,22031,12098,5609,4943,1544
6121,44101,2863,750,1087,1025
6122,10024,3654,2422,740,491
6123,94016,6789,523,3495,2769
6124,60007,7351,2287,866,4197
6125,22031,7399,3509,139,3749
6126,44101,5963,794,1678,3489
6127,44101,8038,1823,3182,3031
6128,10024,2191,988,875,327
6129,94016,11024,635,9246,1142
6130,94016,12048,4479,4999,2568
6131,94016,8493,122,2245,6124
6132,22031,8429,4010,79,4338
6133,60007,6271,1743,2316,2210
6134,10024,2264,435,710,1118
6135,44101,7868,1827,4927,1112
6136,22031,10809,1146,4638,5024
6137,94016,10174,8247,1375,550
6138,10024,8837,1318,7129,389
6139,22031,2572,1093,1156,321
6140,44101,10514,6482,2087,1943
6141,60007,3863,1299,1592,971
6142,44101,12437,4039,3645,4751
6143,60007,8845,4957,3841,46
6144,10024,2947,943,626,1376
6145,44101,11168,5030,2044,4092
6146,60007,1079,359,181,538
6147,22031,5804,1266,4296,241
6148,60007,4227,258,1796,2171
6149,94016,2059,175,865,1018
6150,94016,9512,713,6574,2224
6151,60007,4913,2139,547,2226
6152,60007,4851,107,4336,406
6153,44101,8683,311,8141,230
6154,44101,2730,1009,117,1602
6155,22031,1010,188,352,469
6156,10024,9023,3225,1535,4262
6157,94016,11235,3653,3787,3793
6158,60007,2321,770,509,1041
6159,10024,11889,6316,3738,1833
6160,10024,6727,2097,2673,1956
6161,44101,3771,2069,1231,470
6162,94016,8266,2525,3124,2615
6163,94016,1781,174,833,773
6164,94016,6094,1600,1654,2838
6165,22031,7604,932,2882,3788
6166,10024,9508,5032,2418,2056
6167,44101,11326,8498,5,2822
6168,22031,11391,3367,5146,2877
6169,44101,7139,2411,2399,2328
6170,60007,8355,776,6939,638
6171,60007,2053,5,1108,939
6172,94016,5802,813,1245,3742
6173,10024,2981,1125,1005,849
6174,94016,5956,4753,218,983
6175,22031,9766,5337,1351,3076
6176,10024,2871,860,853,1157
6177,10024,6847,2619,2844,1382
6178,60007,8634,1460,1801,5371
6179,44101,2560,914,513,1131
6180,10024,10759,2334,7768,656
6181,10024,2917,1314,184,1418
6182,44101,7343,2658,2462,2221
6183,10024,6282,1417,1671,3192
6184,10024,5526,773,3353,1398
6185,60007,6475,2995,959,2520
6186,44101,10221,4194,274,5751
6187,22031,9538,4780,1126,3631
6188,94016,6017,359,2665,2992
6189,22031,9673,3307,2105,4260
6190,60007,2271,877,914,479
6191,22031,11372,839,5898,4633
6192,22031,2572,190,1223,1158
6193,94016,11398,3371,5217,2808
6194,10024,6755,2987,761,3006
6195,44101,9771,3278,2918,3574
6196,60007,1475,404,518,552
6197,22031,5317,1746,434,3136
6198,44101,4589,1058,1304,2225
6199,60007,10671,4154,296,6219
6200,94016,10630,5934,4090,605
6201,94016,3930,468,2009,1452
6202,94016,5864,457,3824,1581
6203,94016,3275,1497,811,966
6204,60007,7296,2213,2669,2412
6205,60007,4500,1646,782,2070
6206,22031,10918,2588,6173,2156
6207,10024,5532,1913,1596,2021
6208,94016,4072,1007,1622,1442
6209,60007,6561,4176,449,1934
6210,60007,8246,723,501,7021
6211,22031,9994,3856,3136,3001
6212,60007,6448,887,2213,3347
6213,44101,8525,1940,2312,4271
6214,10024,5889,3100,1614,1173
6215,44101,5666,2468,873,2324
6216,60007,8858,5593,2449,815
6217,10024,5282,1639,2262,1380
6218,10024,7091,2873,4011,205
6219,44101,9239,944,3556,4738
6220,94016,1130,309,467,352
6221,10024,3425,1083,1123,1218
6222,94016,11497,6018,2706,2771
6223,10024,5752,3082,1786,883
6224,22031,2480,310,826,1342
6225,44101,7209,2600,2879,1728
6226,22031,8046,5456,2442,146
6227,10024,12015,6795,4100,1119
6228,60007,11234,2158,8769,305
6229,10024,9903,367,5882,3653
6230,60007,10858,5860,816,4180
6231,94016,6078,1700,2652,1724
6232,44101,8573,139,3402,5030
6233,10024,12452,5460,3959,3032
6234,60007,3007,37,2146,823
6235,22031,8096,3055,2405,2634
6236,22031,10154,4234,479,5440
6237,44101,7860,536,3750,3572
6238,94016,10534,853,6442,3237
6239,22031,3198,573,1617,1007
6240,60007,1733,230,647,854
6241,94016,9535,573,2341,6620
6242,44101,2736,448,905,1382
6243,60007,12106,3912,2917,5275
6244,44101,5425,3445,1222,757
6245,22031,10753,2655,1318,6779
6246,60007,1532,447,466,618
6247,22031,1414,1080,155,178
6248,22031,2466,575,1231,658
6249,10024,4087,910,384,2792
6250,94016,6101,924,474,4702
6251,60007,10316,5552,4613,149
6252,60007,2224,1179,130,913
6253,60007,4711,1530,1311,1868
6254,10024,8970,1899,2006,5063
6255,22031,3263,665,486,2111
6256,94016,1891,784,255,851
6257,22031,1212,18,1037,155
6258,44101,7679,4119,209,3349
6259,10024,1271,293,283,694
6260,94016,3973,884,1139,1949
6261,94016,4350,1618,1632,1098
6262,10024,8677,2670,2669,3336
6263,94016,2371,144,165,2061
6264,60007,2570,1210,700,658
6265,94016,8360,4567,954,2837
6266,10024,12067,4365,2178,5522
6267,10024,7551,3848,1248,2454
6268,44101,10356,8172,1560,623
6269,60007,6830,2194,3870,765
6270,94016,3902,1984,779,1138
6271,60007,10736,1722,4672,4340
6272,10024,1042,1,477,562
6273,10024,9660,1293,2238,6127
6274,22031,10269,1691,6533,2043
6275,94016,8229,3013,3540,1674
6276,22031,11140,3843,5906,1389
6277,60007,7121,512,3949,2659
6278,94016,11210,2820,3892,4496
6279,44101,1373,123,976,272
6280,10024,1830,650,51,1128
6281,94016,7177,3776,781,2618
6282,94016,9526,2228,2071,5225
6283,22031,7301,4428,2647,225
6284,10024,9224,2660,3088,3474
6285,60007,5683,2064,2293,1325
6286,44101,6952,2054,3542,1354
6287,10024,8642,1302,6015,1323
6288,60007,8005,4578,2775,650
6289,10024,10296,3461,3266,3568
6290,10024,3401,1225,344,1830
6291,10024,2245,239,1631,373
6292,22031,5381,473,3810,1096
6293,44101,2521,564,1030,925
6294,94016,10762,4216,1979,4566
6295,44101,8675,2697,5237,739
6296,60007,2938,1211,1583,142
6297,22031,12000,1074,6333,4591
6298,44101,9202,2918,3908,2375
6299,22031,5214,2523,2531,159
6300,60007,2482,1174,139,1168
6301,10024,10822,4141,2459,4220
6302,44101,5640,2578,387,2673
6303,94016,4538,982,2933,621
6304,60007,3942,1912,1345,683
6305,94016,4798,94,2464,2238
6306,22031,12042,6889,4977,175
6307,60007,5078,1532,1290,2254
6308,10024,10391,916,6794,2679
6309,94016,6837,1238,2772,2825
6310,94016,2810,1186,959,663
6311,94016,8824,559,7333,931
6312,60007,8636,4550,1500,2585
6313,22031,3958,1080,2683,193
6314,10024,4614,1734,1160,1718
6315,10024,9033,2648,3227,3156
6316,44101,1396,185,1184,25
6317,22031,4451,1331,2135,984
6318,94016,8583,1832,2690,4059
6319,44101,1921,793,833,293
6320,94016,5100,2748,510,1840
6321,94016,10144,3773,3928,2441
6322,22031,8934,1764,2606,4563
6323,44101,7852,4034,2350,1467
6324,44101,4862,2201,725,1935
6325,94016,11177,4106,1569,5500
6326,94016,4959,1541,1342,2075
6327,94016,7614,3355,1250,3007
6328,60007,5442,3800,781,860
6329,44101,10745,3176,1731,5837
6330,22031,8914,2766,3750,2397
6331,10024,10209,3342,4730,2136
6332,22031,6174,769,1039,4365
6333,22031,6566,3850,77,2638
6334,44101,10868,4104,3139,3623
6335,44101,1545,444,522,577
6336,94016,2421,1705,649,65
6337,60007,2077,368,791,917
6338,22031,8780,4202,260,4316
6339,60007,6733,2774,849,3108
6340,22031,3861,977,772,2111
6341,94016,2561,169,856,1534
6342,94016,12420,2014,5325,5080
6343,94016,1407,607,248,550
6344,10024,2306,1405,784,116
6345,94016,12288,5570,3979,2738
6346,60007,9336,3035,5493,807
6347,94016,2791,113,1482,1195
6348,44101,6863,639,2478,3744
6349,22031,2471,613,705,1152
6350,94016,12444,7109,4420,913
6351,94016,5525,3363,96,2065
6352,60007,10403,3239,4390,2773
6353,94016,7960,2608,2553,2797
6354,60007,9565,2501,4982,2080
6355,10024,8087,134,6887,1065
6356,10024,3832,1666,742,1423
6357,60007,5735,2390,2185,1159
6358,44101,7662,1712,3225,2724
6359,44101,11514,1375,3113,7024
6360,94016,1321,251,551,517
6361,44101,3370,1763,680,926
6362,10024,3066,854,1924,287
6363,22031,3218,1800,691,725
6364,60007,8087,2154,5707,224
6365,22031,10657,3185,4840,2631
6366,44101,5154,2592,2164,396
6367,44101,7667,1289,3314,3062
6368,44101,5706,1715,1500,2490
6369,94016,9972,2204,3643,4123
6370,94016,4692,831,2646,1214
6371,10024,1110,456,176,476
6372,60007,8236,2977,4443,815
6373,10024,5261,809,2455,1996
6374,44101,1586,579,722,283
6375,60007,11182,4653,4449,2079
6376,44101,7711,2190,892,4628
6377,22031,3181,1090,1035,1055
6378,10024,1575,517,375,682
6379,94016,9377,1411,3869,4095
6380,60007,7244,2369,3277,1597
6381,94016,9207,1868,3760,3578
6382,10024,11766,4794,6343,627
6383,44101,5446,415,929,4101
6384,60007,1610,428,510,670
6385,10024,11148,3518,2367,5262
6386,44101,10786,4361,3765,2659
6387,22031,8363,3550,3798,1013
6388,10024,3734,856,1600,1276
6389,60007,9441,1203,3314,4922
6390,10024,10768,3462,5122,2183
6391,22031,3665,1020,1694,950
6392,10024,4780,1846,1611,1322
6393,44101,9083,4270,1792,3019
6394,60007,2568,443,1072,1051
6395,22031,1341,274,136,930
6396,94016,7242,4442,1162,1636
6397,94016,5620,980,2373,2265
6398,44101,8471,4978,3411,80
6399,44101,12254,4849,2093,5310
6400,44101,7651,2056,3309,2285
6401,60007,12191,864,4770,6556
6402,44101,4200,1772,1591,836
6403,10024,6938,2804,3345,787
6404,10024,8603,3427,3182,1992
6405,44101,1663,618,671,372
6406,10024,5218,1949,3152,116
6407,60007,9969,5675,3723,570
6408,22031,8047,3298,3364,1383
6409,22031,7841,3613,810,3416
6410,60007,3818,923,1538,1356
6411,94016,11711,1760,3546,6404
6412,10024,10886,4617,4821,1446
6413,10024,7509,2493,806,4208
6414,10024,3514,476,859,2177
6415,60007,5711,3016,524,2170
6416,94016,9811,2947,1201,5662
6417,44101,9672,2036,6670,964
6418,22031,9595,5420,1767,2407
6419,10024,8281,1740,2283,4256
6420,10024,6406,2299,342,3763
6421,94016,1510,583,414,512
6422,10024,9985,2989,2320,4674
6423,22031,6832,4156,366,2308
6424,60007,9683,269,6726,2687
6425,44101,5735,1754,3498,481
6426,44101,3886,2394,859,631
6427,94016,9904,3427,4504,1972
6428,22031,12316,4102,3581,4631
6429,94016,9203,1462,3413,4327
6430,60007,12378,4478,2513,5386
6431,44101,1585,484,646,454
6432,22031,9761,1720,6355,1685
6433,94016,1217,576,350,290
6434,94016,4384,1489,2002,891
6435,44101,1466,960,382,122
6436,94016,1999,1071,439,487
6437,94016,2143,22,987,1132
6438,60007,6882,1618,2851,2411
6439,10024,3788,2093,1449,244
6440,44101,8245,3730,1379,3135
6441,94016,7335,3745,1400,2188
6442,60007,4934,2098,2201,633
6443,60007,3233,1763,916,553
6444,94016,11923,4676,3830,3416
6445,10024,8915,1947,2437,4530
6446,44101,8774,3811,3173,1789
6447,10024,11817,3629,4140,4047
6448,60007,8017,3419,3756,840
6449,60007,9660,4666,407,4585
6450,22031,6461,2817,3243,399
6451,94016,1011,332,107,570
6452,10024,8932,2702,3144,3084
6453,10024,4141,1434,780,1926
6454,10024,10100,226,5159,4714
6455,60007,3453,67,1450,1935
6456,94016,10346,3285,4031,3028
6457,60007,6282,2127,765,3389
6458,94016,7817,3583,3769,464
6459,94016,1046,123,430,492
6460,44101,5488,3074,536,1877
6461,10024,7425,3249,3012,1162
6462,22031,3942,896,1673,1372
6463,94016,4096,1196,1436,1463
6464,22031,6555,1571,2445,2537
6465,44101,4506,1156,1904,1445
6466,60007,11358,2008,5184,4164
6467,60007,10094,1380,938,7774
6468,22031,9546,3992,5551,2
6469,44101,9020,3449,2827,2742
6470,44101,8436,791,5705,1939
6471,44101,3413,1169,59,2183
6472,22031,6922,5165,1422,334
6473,60007,7340,4383,1119,1837
6474,44101,6679,2646,2969,1062
6475,60007,5993,1121,1469,3402
6476,22031,10521,5161,2411,2948
6477,10024,9133,3979,3903,1249
6478,22031,1494,199,1211,82
6479,60007,7303,5477,235,1589
6480,10024,2046,51,559,1435
6481,44101,5334,2148,1821,1363
6482,44101,6689,118,3657,2912
6483,94016,9146,460,5194,3491
6484,60007,12419,4173,2493,5751
6485,44101,2459,224,1208,1025
6486,60007,3232,1070,1859,301
6487,60007,3704,597,1203,1902
6488,60007,8826,3753,4306,766
6489,44101,8740,3814,2535,2389
6490,10024,10512,3383,3285,3842
6491,60007,2254,353,627,1273
6492,44101,8240,3007,3117,2115
6493,44101,10034,5562,3991,479
6494,44101,1465,272,496,695
6495,44101,12268,11156,28,1082
6496,10024,9082,2568,2233,4279
6497,10024,7085,2323,2597,2163
6498,60007,10997,3549,2369,5077
6499,94016,3250,952,1725,572
6500,22031,9945,3772,4346,1825
6501,60007,7039,1340,3828,1869
6502,22031,9231,4923,2812,1495
6503,60007,6524,2204,2588,1730
6504,60007,10189,5923,2234,2031
6505,10024,1405,540,578,285
